번호,소재지전화,사업장명
7084,02-487-6300,서울수정형외과병원
7085,02-990-3001,조이요양병원
7086,02-990-5900,굿모닝병원
7087,02-986-1313,성신병원
7088,1577-1173,우이새길요양병원
7089,29009942,정병원
7090,02-3492-7888,(사)한국지체장애인협회 새보람요양병원
7091,02-951-0552,성모샘병원
7092,02-2600-5024,더와이즈황병원
7093,02-2665-0911,뉴강서성심병원
7094,02-2699-8293,서울한방병원
7095,02-2660-7500,우리들병원
7096,02-980-1181,서울병원
7097,043-834-3500,괴산병원
7098,043-834-8119,이화의료소비자생활협동조합 괴산이화요양병원
7099,055-880-4242,하동병원
7100,882-7503,박요양병원
7101,,박요양병원
7102,,지리산자연요양병원
7103,032-544-8422,하나여성병원
7104,032-553-8888,유민한방병원
7105,032-553-8275,의료법인미추홀의료재단비전병원
7106,032-546-8576,삼성한방병원
7107,032-556-8820,효담노인전문병원
7108,032-547-8811,미래장수요양병원
7109,032-556-2838,서울실버요양병원
7110,032-5454-119,성로병원
7111,546-8100,맥한방병원
7112,032)555-7585,에덴요양병원
7113,032-550-0550,프리즘병원
7114,032-551-8088,우리한방병원
7115,032-546-5657,함춘요양병원
7116,032-542-3535,하이노블요양병원
7117,032-541-1234,스카이병원
7118,,맑은사랑한방병원
7119,032-542-3535,큰사랑요양병원
7120,032-542-3535,다복의료소비자생활협동조합 소망요양병원
7121,032-542-3535,연세소망요양병원
7122,032-522-5000,미담한방병원
7123,032-546-5657,드림요양병원
7124,044-960-2300,차린한방병원
7125,053-715-8888,연경요양병원
7126,063-640-8888,의료법인 이루의료재단 임실병원
7127,063643-7575,의료법인예본의료재단 선요양병원
7128,1661-5582,위례본병원
7129,862-3200,세종한방병원
7130,051-728-3311,다남한방병원
7131,063-644-1101,혜인요양병원
7132,063-644-1101,임실요양병원
7133,062-714-2530,슬기로운병원
7134,1644-6291,운정한방병원
7135,031-366-7070,한송한방병원
7136,053-939-8000,이시아연세병원
7137,031-611-0199,서울한방병원
7138,032-719-3875,명쾌한방병원
7139,02-6223-8275,바른걸음병원
7140,053-810-0000,의료법인 동오의료재단 도움병원
7141,031-8029-1799,고덕다남한방병원
7142,031-8043-5541,화성제일한방병원
7143,031-662-3210,의료법인자비의료재단 송탄센트럴병원
7144,043-239-0070,누리요양병원
7145,062-716-1500,광주본튼튼병원
7146,052-700-7007,좋은아이병원
7147,031-949-8000,가톨릭운정병원
7148,031-697-8575,경희다원한방병원
7149,031-699-6990,미사면력한방병원
7150,055-285-1222,의료법인 한솔의료재단 한서재활의학과병원
7151,055-540-3500,제일병원
7152,055-271-9763,국군마산병원
7153,055-261-9000,창원S&K병원
7154,055-220-7500,의료법인합포의료재단MH우리병원
7155,055-276-9200,창원시엘여성병원
7156,055-386-6001,하나여성병원
7157,055-372-4188,삼성한방병원
7158,055-372-3377,새양산요양병원
7159,055-375-7901,양산요양병원
7160,055-379-1000,조은현대병원
7161,055-375-0600,현대요양병원
7162,055-362-1122,이지요양병원
7163,055-365-6666,신세계한방병원
7164,055-000-0000,중앙요양병원
7165,055-372-3075,세연요양병원
7166,055-363-1111,하이니스요양병원
7167,781-1120,세호요양병원
7168,782-2100,드림병원
7169,055-320-2000,김해성모병원
7170,055-343-5000,의료법인건생당의료재단진영한서병원
7171,055-322-5850,자성병원
7172,055-375-7576,형주요양병원
7173,055-364-7565-6,홍익요양병원
7174,055-363-1111,(사)장애인복지개발연구원 자강요양병원
7175,055-912-0000,노아병원
7176,055-782-2200,우리병원
7177,055-367-1275,서울아이병원
7178,,세연요양병원
7179,055-586-2000,칠원현대병원
7180,,환영의료재단 함안재활요양병원
7181,055-582-8088,아라요양병원
7182,055-354-8102,의료법인 영남병원
7183,055-356-5522,가천의료재단한솔병원
7184,055-353-6961,영남의료재단 영남실버요양병원
7185,,효성의료재단세종요양병원
7186,,우리병원
7187,055-356-6119,숲속요양병원
7188,055-356-0099,새한솔병원
7189,055-336-7582,감청수병원
7190,1600-7582,웅상중앙병원
7191,,밀양병원
7192,055-353-3355,은하수마을의료소비자생활협동조합효심요양병원
7193,353-6000,파크한방병원
7194,942-9811,거창병원
7195,055-355-5373,명성정형외과병원
7196,055-533-8825,한성병원
7197,,영산효사랑요양병원
7198,055)520-5500,영산효사랑요양병원
7199,,영산효사랑요양병원
7200,055-532-1140,의료법인 성실의료재단 창녕요양병원
7201,,영산효사랑요양병원
7202,055-322-5850,김해자성병원
7203,055-723-2088,새성모병원
7204,055-330-8000,신동병원
7205,055-314-7007,서울아동병원
7206,055-322-4300,시민요양병원
7207,055-242-7582,마산요양병원
7208,055-526-3355,kn경남요양병원
7209,055-312-2882,참조은의료소비자생활협동조합 민들레요양병원
7210,055-321-3136,참사랑병원
7211,055-338-5244,하나요양병원
7212,055-314-0960,임호의료생활협동조합 임호요양병원
7213,055-321-3136,의료법인이화의료재단 이화요양병원
7214,,하나요양병원
7215,055-338-5244,하나요양병원
7216,055-335-6699,온누리의료생활협동조합 온세상요양병원
7217,055-332-7528,드림치과교정과치과병원
7218,055-334-7530,투앤포정신병원
7219,055-638-1001,거제삼성병원
7220,055-687-2882,거제센텀병원
7221,055-638-5002,U+경상병원
7222,548-6000,용원병원
7223,,우리병원
7224,055-252-7600,광휘병원
7225,,동창원병원
7226,771-7000,경상남도진주의료원
7227,758-2222,가야자모병원
7228,055-329-3200,김해고려병원
7229,763-7525,한빛정신병원
7230,754-0777,한일한방병원
7231,759-9500,의료법인 진주의료재단 진주성남노인요양병원
7232,771-7888,경상남도진주의료원노인요양병원
7233,763.23,진주센텀병원
7234,,중앙요양병원
7235,771-8813,척병원
7236,748-3400,진주한방병원
7237,055-781-0300,라온치과병원
7238,055-756-6557,미래아동병원
7239,055-337-5555,재단법인 제마재단 모성아이들병원
7240,055-332-0080,성산요양병원
7241,055-343-5000,의료법인 건생당 의료재단 진영제암요양병원
7242,055-312-7000,의료법인강현의료재단 김해솔병원
7243,055-326-6002,경남의료소비자생활협동조합 참좋은요양병원
7244,055-921-9000,진주중앙요양병원
7245,055-795-2200,의료법인 행복한의료재단 센텀병원
7246,055-771-8888,의료법인 우람의료재단 세종병원
7247,055-331-3001,명인한방병원
7248,338-5244,사단법인장애인복지개발연구원 하나요양병원
7249,055-313-0520,장유아동병원
7250,055-243-0505,재단법인아이누리삼성율하병원
7251,638-1001,거제씨티병원
7252,,굿뉴스재활병원
7253,055-638-5002,경희한방병원
7254,687-2300,아주미르치과병원
7255,055-688-7500,거제센텀병원
7256,055-314-0008,청보요양병원
7257,055-314-9790,(의)안아픈마을장유연세요양병원
7258,055-329-7575,의료법인세호의료재단은혜요양병원
7259,055-321-0114,아름여성병원
7260,,참사랑요양병원
7261,055-330-8000,고려요양병원
7262,055-322-8275,(재)미래산업보건의료재단새김해효도병원
7263,055-322-3401,금강의료소비자협동조합센트럴요양병원
7264,055-322-4300,사단법인 새삶의료선교회 시민요양병원
7265,055-329-3434,(의)백천의료재단 우리네요양병원
7266,055-282-8383,창원동산병원
7267,,창원참사랑병원
7268,055-552-7582,강서삼승병원
7269,055-540-1000,은성병원
7270,055-292-7575,의료법인석영의료재단효도투석요양병원
7271,055-288-6300,자비요양병원
7272,055-276-8787,한길요양병원
7273,055-546-0009,진해좋은요양병원
7274,055-546-7500,진해동의요양병원
7275,055-282-2800,서울이비인후과병원
7276,055-600-8000,보은요양병원
7277,055-296-8700,마산서림병원
7278,055-548-6000,용원병원
7279,055-540-0900,서병원
7280,,의료법인 니파이의료재단 현대요양병원
7281,055-240-8520,새희망요양병원
7282,055-546-7553,서울하나병원
7283,277-5588,미즈맘여성병원
7284,255-0012,재단법인 지산병원
7285,,우리길병원
7286,552769200,C&J미래여성병원
7287,055-545-0500,진해성모병원
7288,055-259-8800,우리요양병원
7289,055-255-0017,the조은요양병원
7290,055-546-7553,진해하나요양병원
7291,055-714-8090,진해드림요양병원
7292,240-8500,재단법인남양바다요양병원
7293,055-243-0505,재단법인아이누리한울요양병원
7294,253-7755,세란요양병원
7295,276-8787,라온제나 미소병원
7296,055-248-8500,마산중앙요양병원
7297,055-223-9847,신마산서울아동병원
7298,055-815-7575,진해수요양병원
7299,055-716-1114,용원중앙병원
7300,055-294-4961,동서울요양병원
7301,055-259-1111,행복한요양병원
7302,,동의병원
7303,,의료법인선양의료재단 진해제일병원
7304,055-932-4900,합천병원
7305,031-398-1199,서울외과병원
7306,031-245-2201,수원한국병원
7307,244-0730,효행노인전문병원
7308,031-255-0006,연세엘림요양병원
7309,031-248-1114,원요양병원
7310,031-205-8275,우리부모요양병원
7311,043-851-8700,늘푸른병원
7312,043-851-8700,의료법인 현오의료재단 늘푸른요양병원
7313,031-1688-5030,대한민국주석병원
7314,238-0594,수원예사랑 요양병원
7315,031-310-1000,시흥한성병원
7316,031-312-1125,시흥신천제일병원
7317,031-216-5575,삼성이플러스치과병원
7318,031-220-2000,수원대항병원
7319,031-217-2875,에스엔유치과병원
7320,,수원연생병원
7321,,제일한방병원
7322,319-1075,경희한방병원
7323,8084-9500,시흥21세기 병원
7324,031-798-9119,광주삼성병원
7325,031-799-8600,효천요양병원
7326,031-819-7570,미소아침요양병원
7327,031-976-1388,중산요양병원
7328,031-486-0151,중앙안산병원
7329,031-419-1075,자연한방병원
7330,031-484-7777,새우리병원
7331,031-413-8355,안산제일노인전문병원
7332,031-483-7585,명성요양병원
7333,031-485-7566,해오름요양병원
7334,031-703-0175,마디나은병원
7335,1588-0852,더조은병원
7336,031-754-7100,효산의료재단 효산병원
7337,031-557-6313,구리백병원
7338,031-569-0700,제일병원
7339,031-556-8888,우리병원
7340,031-566-7800,베스티안 구리병원
7341,557-7582,행복한외과병원
7342,554-0070,구리선병원
7343,554-0070,구리선병원
7344,1588-7562,참튼튼병원
7345,031-554-0070,연세마음병원
7346,,성모의료재단 새로나 병원
7347,041-862-0981,참사랑요양병원
7348,044-863-7200,한마음효요양병원
7349,044-867-8575,세종에덴요양병원
7350,,새롬병원
7351,031-982-8900,진솔요양병원
7352,031-988-5119,나이스실버병원
7353,031-981-7119,한강요양병원
7354,705-5757,좋은이웃병원
7355,031-758-0091,오크힐스분당요양병원
7356,704-5007,순병원
7357,,다모심요양병원
7358,031-898-5505,라파엘요양병원
7359,031-233-7543,수원우노병원
7360,031-267-1675,희망병원
7361,031-996-1338,김포한사랑병원
7362,031-986-9900,한별정신건강병원
7363,031-989-1717,의료법인제일성심의료재단제이에스병원
7364,031-998-8129,고려병원
7365,031-718-1075,송병재한방병원
7366,031-998-7754,수병원
7367,780-0880,본치과병원
7368,708-2828,분당예치과병원
7369,718-0875,보바스기념병원
7370,031-205-8275,우리부모요양병원
7371,031-201-9800,윈산부인과병원
7372,031-251-8575,바로본병원
7373,044-867-2100,효성세종병원
7374,031-254-5071,수원브이아이피요양병원
7375,031-202-1144,더웰치과병원
7376,031-246-7755,수원노블요양병원
7377,044-881-1711,세종요양병원
7378,1800-5446,서울제이에스병원
7379,,청하수원요양병원
7380,031-236-7711,성루카요양병원
7381,031-584-4728,감인노인전문병원
7382,622-7000,메디파크산부인과병원
7383,728-7900,(늘푸른의료재단) 보바스병원
7384,02-1577-5975,의료법인 신창의료재단 분당에이치병원
7385,709-2875,미르치과병원
7386,716-0007,은빛분당병원
7387,718-2211,라파엘병원
7388,785-0220,보바스어린이병원
7389,711-4333,에스케이한방병원
7390,031-584-1363,국군청평병원
7391,1661-9099,청평푸른숲한방병원
7392,781-9229,(의료법인 진성) 연세모두병원
7393,780-5000,분당차한방병원
7394,031-915-1000,건누리병원
7395,962-7526,고양성모병원
7396,031-905-2845,치아나라치과병원
7397,977-8101~4,제이요양병원
7398,031-969-7281~2,의료법인배현의료재단연세우리재활요양병원
7399,,참서울병원
7400,031-916-1122,무지개요양병원
7401,,참서울병원
7402,,학교법인명지학원명지한방병원
7403,,능곡병원
7404,,늘푸른병원
7405,,십자병원
7406,,원당세란병원
7407,,연세사랑요양병원
7408,976-1388,새생명요양병원
7409,,참사랑병원
7410,031-963-4363,햇살요양병원
7411,031 930 3114,의료법인소고의료재단자인한방병원
7412,031-810-2222,봄여성병원
7413,031 962 7526,참사랑병원
7414,031 969 9911,연세사랑병원
7415,031-900-2000,일산제일병원
7416,031-962-6254,일산건강병원
7417,031-975-0100,참서울재활의학과병원
7418,031-976-8275,일산힐링스병원
7419,031-905-2845,가이드치과병원
7420,031-932-8383,꿈이있는치과병원
7421,031 913 6060,고산한방병원
7422,031-932-4200,일산효성병원
7423,031 916 1122,무지개병원
7424,031 976 7492,정드림노인병원
7425,02-2649-1140,아이토마토한방병원
7426,02-2649-1140,동서융합병원
7427,02-2696-5601,서울세정병원
7428,02-723-0020,산치과병원
